Points_0,Points_1,Points_2
-6.63905,5.34152,3.59986
6.66014,-16.5649,20.8686
-2.65989,3.35364,46.6341
14.3104,-11.8351,1.27992
-12.1595,-9.99026,7.68398
-10.9436,-7.86439,32.9085
16.5401,2.50663,4.8122
-9.592,2.28494,29.3202
20.442,-8.88981,10.5416
20.8086,-8.76211,10.3966
-15.1686,11.9004,41.7665
-6.94546,-11.6722,25.9531
-7.30468,-11.5725,26.1152
-7.25624,-11.8041,25.8012
-22.9927,-15.1439,33.6457
-13.6167,-14.0717,22.6502
-13.7376,-14.2368,22.2816
-11.5445,-10.463,6.65186
-5.48911,1.00937,43.3827
2.03847,8.00695,45.3126
1.6217,8.32499,45.2318
16.753,-13.6685,9.19202
17.0674,-13.3984,9.21962
16.9085,-13.5593,9.54895
-6.92848,5.22297,3.50491
-1.70367,3.69107,41.0317
-19.7186,-3.81706,39.5658
-20.0921,-3.99532,39.5168
19.4864,1.41969,18.953
-1.46682,2.15201,40.4524
-2.91886,0.636878,41.432
-3.08218,0.363812,41.1789
11.9401,7.2673,19.7426
-10.7461,3.64068,8.84193
-10.4608,3.70681,8.6129
-10.7341,3.523,8.46852
15.6807,-1.92759,27.2951
15.4197,-2.28865,27.5865
2.72533,-7.14016,30.9466
2.91042,-6.7487,31.0241
-9.98652,6.81999,15.9691
20.5907,-8.20742,12.505
20.6794,-7.94168,12.6297
-18.0857,-13.0493,37.8511
-1.40244,1.87194,40.6117
-16.6705,0.627716,39.501
-12.2257,6.27488,14.0054
2.13932,-16.7013,3.15708
1.96519,-16.7038,3.51682
19.1504,-4.3604,22.7743
1.5508,7.46604,44.2536
16.8087,-13.5224,8.48152
-17.6101,14.0927,38.2009
-17.5066,13.5711,38.0452
-18.0097,13.7567,38.1265
9.37252,-5.49284,-0.0311839
-21.6886,-9.44676,13.8437
-21.4484,-9.67225,13.6223
-8.64304,7.04804,-0.0311839
-19.5226,-16.8612,33.4877
-19.2021,-16.8908,33.2171
0.287462,6.80913,23.4113
13.9316,-2.71999,28.8124
-3.25185,1.95519,28.2571
-3.44339,1.68307,28.4062
-2.96049,1.68411,28.4076
-24.1966,-4.02487,19.7877
3.7415,-17.6429,4.3479
9.56469,-11.8254,-0.0311839
9.83004,-12.0311,-0.0311839
9.53398,-12.1614,-0.0311839
-15.0963,-15.0384,28.2885
-14.8864,-14.7033,28.2762
-23.9538,-1.05066,28.0624
-18.0423,14.5007,46.4064
-17.372,14.7088,46.0958
8.48223,-17.1515,19.9688
8.86942,-17.2246,19.7547
-18.8044,11.3236,38.9456
-4.71708,5.64211,-0.0311839
8.57788,-8.24431,30.8957
8.87005,-8.50222,30.7535
-5.25528,-8.91468,28.3887
-19.1286,2.29384,24.6032
-19.1005,2.15859,24.9396
2.31215,-0.20125,-0.0311839
-22.6815,-8.60518,15.3957
-0.991208,8.27691,-0.0311839
-19.4707,2.03747,28.0618
-0.0897751,-15.2845,21.4184
12.103,-9.60519,29.0872
-17.0421,16.6702,39.7431
-12.0816,-10.934,8.37424
-12.3622,-10.7846,8.47184
-9.92031,-13.0264,6.14953
-9.70675,-13.1584,6.40582
15.9162,4.8898,6.12289
-17.1921,9.94676,44.2176
-8.92619,-13.4799,5.32543
20.2432,-11.1402,5.83298
17.2754,-6.75556,25.5747
10.5912,5.45373,-0.0311839
10.6173,5.13409,-0.0311839
-19.6199,4.86047,38.0917
-0.499342,11.9819,9.59245
0.971844,-4.18505,-0.0311839
2.68798,-11.8955,-0.0311839
-2.09833,-18.2388,1.53071
21.1585,-3.23211,13.6304
-7.70906,-3.70562,-0.0311839
-13.0886,-4.04995,6.51741
-0.91062,-8.15666,-0.0311839
-1.97702,4.27882,-0.0311839
-18.3482,13.6383,39.5119
8.6339,5.82432,24.9752
8.42017,5.73031,25.3406
8.81258,5.61895,25.3383
-12.1128,0.700758,39.0816
-0.324574,-0.481701,-0.0311839
8.97693,-2.61368,-0.0311839
-12.1332,-14.9258,13.6038
-16.5004,5.59499,15.549
-16.7172,5.55067,15.8269
4.12185,9.64348,19.9239
-3.01831,10.6684,10.017
-2.8761,10.9477,10.3016
-10.4137,2.97861,-0.0311839
-10.3575,2.51409,-0.0311839
-11.9365,-7.84136,35.0523
10.2695,-17.3188,7.01351
-9.79805,2.1861,40.5555
15.9871,-11.5673,3.43928
-0.835675,-14.0244,-0.0311839
-1.03052,-15.8588,-0.0311839
-10.212,4.39906,10.1221
-18.0702,-0.299105,9.58681
20.2022,-5.52796,20.184
-17.9984,2.47627,30.7419
-14.6319,-8.30158,8.03672
4.90664,9.45611,3.53808
0.422078,8.18014,46.3413
22.6342,-0.6557,3.81677
-19.0664,-5.24067,9.44737
-13.1114,-8.42439,-0.0311839
-12.7958,-8.64641,-0.0311839
-7.30128,-2.9041,30.4383
-9.1684,1.75375,29.617
-9.53853,1.95,29.54
14.1682,0.262798,0.229579
-15.684,-15.0411,19.1189
-15.5303,-14.899,19.565
-15.9441,-14.854,19.4283
-18.6158,4.20351,20.7148
-12.9018,-12.8524,29.9254
-12.3742,-4.69819,3.97152
-12.613,-4.71903,3.6483
-16.1968,3.92439,35.7875
-0.869854,3.75293,41.1916
-19.948,6.82909,40.1872
-21.4406,-8.70008,39.0024
-11.1292,3.03067,7.5724
-11.0355,2.97295,7.23041
-24.984,-3.04409,29.4977
-3.77786,-4.35228,29.591
-3.41749,-4.55282,29.5992
-11.5254,-10.4229,5.73323
-11.4577,-10.6156,6.0147
10.3895,-18.0351,10.3044
2.97105,-7.69405,30.8834
-17.8111,-2.49451,1.34005
-15.0668,-14.9197,27.8653
9.45314,10.0251,16.0995
8.21168,3.02911,-0.0311839
8.42193,3.39041,-0.0311839
-24.4547,-9.84742,32.6575
-14.0544,-5.56929,2.08223
-14.4097,-5.32786,2.03906
-19.4419,-5.54508,39.6664
-19.6749,-5.25715,39.6348
-8.79693,-13.5295,4.61701
-8.83842,-13.6354,4.2516
24.1989,-5.48936,4.1889
24.3714,-5.19939,4.39149
-4.82157,4.49103,42.0768
19.7291,-6.3551,1.08633
19.5714,-6.03058,0.958484
-22.0302,-10.5987,16.4267
-21.9735,-10.5588,16.0222
-21.8088,-10.8699,16.2195
5.93724,-19.4697,14.8499
19.8886,-4.34953,21.1696
12.5618,-9.95353,28.6654
-12.0552,-1.26696,41.9287
15.3196,-4.11841,27.8489
17.5569,-6.88306,25.146
-3.56631,-16.4857,16.1277
-14.557,1.288,34.862
3.65475,-16.1942,-0.0311839
8.92657,8.73704,19.3552
-9.35286,-2.9322,37.8404
7.43611,3.12087,-0.0311839
-5.11502,-11.9069,-0.0311839
-4.92662,-11.7606,-0.0311839
-0.476946,12.6108,14.9427
-14.2981,-14.2345,12.5727
-14.6038,-14.2359,12.6786
11.2957,6.98328,1.88758
10.0699,5.49971,24.6243
-1.36667,-16.6879,19.3456
-1.2414,-16.9784,19.2479
-1.10666,-16.7424,19.4921
-25.0677,-12.015,26.5074
-12.8275,-3.64194,6.14868
-12.9911,-3.77724,6.4116
-13.0453,-3.46298,6.41092
-6.32631,3.85715,4.12275
8.34307,10.2057,9.67596
8.07099,10.2911,9.83025
-10.0542,6.42615,22.2336
-15.1135,-3.53521,2.76139
20.1701,0.317044,18.2447
16.992,4.46694,7.87191
17.0704,4.50907,8.25115
-10.7576,-12.763,4.46937
-0.614535,9.82228,19.3415
-0.298891,10.0784,19.2823
14.8668,-12.0723,2.3019
14.6243,-12.097,1.91436
14.9064,-11.7765,2.0141
14.3608,-12.1273,1.559
-9.16969,3.61395,-0.0311839
23.2045,-7.6388,11.4219
-6.74783,-14.4329,21.2734
-17.8989,-7.74249,39.71
8.84908,-18.2575,18.179
6.80514,-19.3647,15.7637
7.1594,-19.2993,15.8195
-18.1098,-12.9153,13.1447
-15.3047,-9.25539,8.65086
-10.8284,-1.85516,35.6407
-11.6583,-13.2343,10.6998
11.8966,4.21252,25.7416
7.01582,-0.172557,30.7803
6.61842,-0.133266,30.7885
5.89236,-5.15199,31.4759
-0.771872,-11.4607,-0.0311839
-10.638,3.35547,-0.0311839
-10.2559,3.4079,-0.0311839
-10.4775,3.68706,-0.0311839
-8.8748,3.89436,8.24482
-8.67572,3.76592,7.86759
-24.9919,-10.5715,26.8587
-25.1292,-10.3946,27.1808
-24.9591,-10.1972,26.8575
13.7575,7.72281,8.83182
-19.8632,9.33352,43.9237
-16.5315,19.2148,44.7834
17.203,4.88664,10.6209
-25.2221,-6.15013,31.7154
2.82446,-19.3713,17.5113
2.96926,-19.3174,17.7587
-14.804,-6.98239,7.57527
-14.4616,-6.84919,7.42774
-2.25789,11.1583,17.8786
-8.31227,-13.8951,3.32879
8.72315,9.62849,6.65561
-4.84758,-13.8913,22.832
-18.2967,-13.1323,23.4673
-18.4189,-13.0706,23.1066
0.0709416,-16.489,4.39459
-20.188,-17.4172,26.8503
-0.85637,4.97194,46.2156
-22.5668,-5.55077,38.925
-6.70895,3.90571,27.0683
-15.2478,-0.890042,-0.0311839
1.04947,8.34664,45.7433
8.51004,9.23851,4.96218
-1.59714,-17.4207,11.0704
11.6083,6.12188,1.13467
11.7291,5.81804,1.04516
-3.04344,0.838028,39.8918
-7.55721,8.05967,-0.0311839
8.175,-2.7019,31.2807
-13.3198,-10.5389,37.9002
-11.4476,-5.78542,5.29746
19.9121,-10.8531,4.17848
20.0939,-8.61797,2.11389
-19.4148,2.16352,30.4766
-20.3629,-1.59237,39.1362
-12.3491,-6.40716,6.48939
-12.1496,-6.72243,6.42754
-5.4317,-14.4128,14.2741
16.9917,-12.5408,6.47706
16.7321,-12.6866,6.25394
-18.1829,-13.2162,22.5261
1.60421,12.3537,13.6996
-10.8756,-10.4485,30.5638
-14.9048,-8.9396,1.46969
20.702,0.240954,2.99666
2.30198,-14.6276,24.3763
19.8511,0.276741,2.50888
18.6438,-7.65535,0.965543
-5.0512,-1.21869,29.5625
14.594,6.26166,5.57826
-17.5576,3.42864,24.1444
-20.8913,-11.8696,20.6062
-15.1032,2.28849,30.1838
7.9056,6.31514,23.2031
7.91361,6.39875,22.8304
19.4283,-8.50848,20.7035
17.5162,3.01806,6.93955
1.36509,7.85303,-0.0311839
1.38415,8.09642,-0.0311839
-8.57448,1.60624,44.8097
-0.358039,5.2326,45.7799
-12.4519,-3.85991,40.0301
-20.7859,-0.188859,37.831
-4.05109,-15.3199,18.6385
-3.9725,-15.2659,19.0465
4.63889,11.7516,12.7928
4.30458,11.8249,12.6888
2.73727,-14.6256,24.4968
4.02548,-6.45702,-0.0311839
-24.2245,-4.44576,18.6108
-13.1955,-9.47593,3.26702
-13.4234,-9.3232,2.98059
-13.3915,-9.70996,3.21311
-0.752523,9.00956,2.3307
-0.332161,9.00486,2.47621
-0.620593,9.11316,2.73117
11.9408,8.21771,5.16736
11.6635,8.15283,4.84293
-13.1383,2.45804,9.08216
-12.9028,2.43234,8.87194
-4.41554,-10.6056,27.1105
0.425523,-18.7783,18.5149
-12.0909,1.02148,-0.0311839
24.3304,-4.87493,4.33061
20.0784,-3.37063,20.7677
-20.4211,8.54533,42.693
0.27244,3.83302,43.1025
9.48279,-4.90937,31.1162
-25.3484,-13.2367,27.9363
-5.57582,0.193109,38.6285
13.3546,-13.4496,23.651
-12.608,-14.4605,2.84258
23.0617,0.292204,5.75092
-2.40205,-15.9198,4.16228
-15.3466,15.3531,43.4365
-22.5425,-16.9952,30.9418
-22.41,-17.0564,31.1484
-17.4043,-3.52,1.10796
-3.96095,7.37154,4.77989
-4.1536,7.08093,4.58867
8.09356,8.65265,3.61059
-0.705112,8.02437,20.5085
-0.458103,7.87968,20.7294
-0.328373,8.11411,20.4541
-17.5792,3.35505,41.5846
11.551,7.18606,20.2494
6.6488,6.57726,23.0067
9.13332,9.37372,5.63842
9.05645,9.309,5.33106
9.32394,9.28363,5.44109
-20.1633,9.44264,41.8105
2.26474,-14.7882,23.9682
1.40658,6.57994,43.3157
-10.4334,-14.341,21.6501
24.2665,-2.37303,4.80205
4.46758,11.4782,17.347
3.65105,-16.6655,0.733818
-1.54773,-16.8213,19.1338
3.4963,-16.5156,2.18179
6.93012,-16.7286,20.7359
13.0365,-14.9668,21.6521
11.0081,-7.12614,-0.0311839
2.61137,10.0461,19.7546
-14.2721,-5.31475,39.6878
11.7746,-12.1341,-0.0311839
11.8535,-11.763,-0.0311839
8.01944,-15.9025,2.46544
19.5865,-4.96785,21.7842
-17.078,14.6179,45.8139
-17.1255,14.2638,45.6777
-8.78898,1.09418,44.7794
-8.55923,0.837509,44.9156
-11.5363,-13.7276,3.53417
14.4895,-5.827,-0.0311839
14.5799,-6.15766,-0.0311839
7.85908,8.51567,3.30298
-8.8159,-2.37353,37.6948
-17.186,10.416,37.2056
-19.8889,7.44796,40.4017
-9.84891,-13.5607,23.6208
-14.4878,-15.4581,17.9506
-4.55133,7.94204,-0.0311839
20.289,0.227638,12.7011
20.2724,0.361996,13.1116
20.4096,-0.0660983,12.9005
7.69549,-18.9843,11.1269
0.218798,-9.94099,-0.0311839
-4.58002,1.60825,45.0234
-2.49304,-15.4202,19.8354
-14.9283,-5.46754,-0.0311839
-15.1025,-5.20123,-0.0311839
-14.7156,-5.20583,-0.0311839
14.7543,-10.5343,0.931981
14.878,-10.7586,1.15481
4.32591,-18.0732,4.84269
4.51529,9.47815,3.48478
-23.2221,-15.0941,33.3047
3.29291,-6.54174,-0.0311839
-0.498631,-17.5054,19.3146
-0.775135,-17.6013,19.0936
-13.3022,-9.08241,38.8875
22.5438,0.623814,7.48625
0.886839,-7.5968,30.3819
-22.6982,-0.58152,15.5078
1.78954,-17.195,1.25021
9.498,9.95988,16.5198
-10.5243,-14.8178,2.3706
12.0377,-15.8205,5.3414
9.57229,-12.9807,-0.0311839
23.1806,-8.74834,10.4213
-11.9868,-5.79864,38.2653
19.9708,-11.0926,6.10889
-19.7452,3.30026,14.5312
-19.5493,3.51887,14.6118
-19.4901,3.41385,14.3211
2.53391,-19.4666,17.0257
2.86973,-19.4267,17.2169
-13.6252,-0.585558,39.7081
-16.9296,10.2267,44.1138
11.6286,-4.40041,-0.0311839
-23.758,-2.34899,17.0817
-23.8565,-2.63669,17.3737
-0.15006,4.55175,44.1854
15.9143,-14.8037,16.9821
16.2286,-14.633,16.8472
-15.3294,-15.25,27.6368
-0.73786,-6.78447,29.9966
-15.2006,-13.2679,2.35457
-6.58077,0.0473388,29.7769
-6.85224,0.33774,29.7668
-6.98893,-0.0319032,29.94
-13.2456,-12.6102,31.0285
7.84491,-14.0888,-0.0311839
7.60974,-14.393,-0.0311839
-25.1127,-3.40973,29.6828
-1.79562,-16.3907,3.92032
-1.73918,-16.0602,4.14535
-2.10884,-16.1672,4.04115
-7.0106,2.85898,45.6529
12.8282,-12.846,24.9986
12.9983,-12.5923,25.3345
-11.8333,2.34577,6.99468
-19.2698,2.18051,28.9638
-6.69123,-11.1644,-0.0311839
3.93135,-6.86474,31.1601
7.68394,3.35065,-0.0311839
1.34533,-11.3114,-0.0311839
19.4961,1.01716,19.5386
-12.0586,-13.3937,23.8199
-12.0388,-13.2049,24.1511
-12.7521,-7.04809,-0.0311839
-13.0597,-6.87471,-0.0311839
3.51583,-0.318035,30.6072
-19.4076,-13.603,18.4138
4.70652,-19.6714,11.6745
-18.7714,-12.9775,23.0671
-18.8935,-12.9414,22.7675
-2.94151,-15.6905,4.16849
-14.3237,2.66327,28.3346
-14.538,-7.71473,39.5601
11.4905,9.28211,12.0365
-11.4079,-10.7078,5.72381
-11.5066,-10.6733,5.38645
17.6962,-13.183,16.6143
-2.70384,10.7521,9.58528
-20.1604,12.4132,43.4573
-19.9119,12.6448,43.3785
-6.19624,-11.2237,26.5306
-10.9727,5.85122,23.6645
-21.9902,1.53188,17.3315
-17.9652,-14.5479,36.4102
2.49489,-8.38093,30.6237
-11.9115,-7.69933,3.54998
-4.51679,-5.27628,-0.0311839
-4.65815,-5.62909,-0.0311839
-4.86987,-5.30577,-0.0311839
-7.31063,-0.664823,44.2876
7.69613,-16.2622,2.85354
-22.7285,0.423973,30.079
19.6904,-8.4887,19.8604
-22.5313,-16.4634,32.3437
-24.0206,-6.67182,25.0225
-18.2678,0.756693,10.4033
-12.8569,-6.17727,6.68859
17.7903,-12.4278,8.31041
16.0481,-14.879,14.7104
15.7705,-15.0105,15.0951
-13.2641,-13.3126,28.2742
-13.1286,-13.1248,27.9754
-13.0393,-15.3753,17.0883
18.5495,-12.0816,15.8245
20.8221,-1.60901,15.1918
12.685,6.29049,2.89292
-24.238,-11.005,35.0189
-20.4215,0.27195,38.2265
-2.99657,1.46347,39.7928
-4.19582,-13.0988,6.13403
-17.3628,-14.2525,15.1285
-8.60925,6.63789,21.6958
-5.24504,-5.90103,29.6886
-10.0476,0.845528,-0.0311839
-20.9924,-17.6196,31.9277
-21.3978,-9.08235,38.9416
-21.4257,-9.38689,38.8426
-21.6698,-9.23366,38.7923
-21.6489,-9.55036,38.7089
-8.12391,7.11483,19.1663
-7.7863,7.16508,19.2344
-22.6073,-6.86579,38.8394
-17.4463,-13.4368,13.3084
-7.81255,1.88586,-0.0311839
8.24742,4.34097,-0.0311839
10.6424,-2.66282,30.6479
21.0533,-7.71032,2.22693
20.7792,-7.60258,2.0183
21.0561,-7.36926,2.07752
17.8982,-5.52719,24.8377
-6.015,7.5029,18.9194
7.09962,10.6076,17.6046
7.27199,10.6552,17.272
6.89232,10.7433,17.354
7.0649,10.7785,17.0042
-1.22564,-8.19031,29.3649
11.7028,-12.2819,26.7414
11.3495,-12.2252,27.0113
-13.0904,-12.7139,26.9309
3.49028,10.9904,7.45383
-21.0982,-4.1484,39.3003
1.06525,-18.6369,10.3887
-15.3548,13.8882,41.3198
-15.3074,13.5069,41.4785
-0.667322,-4.01475,30.3179
16.9239,0.405817,1.26476
-10.056,-13.707,3.73134
-10.2934,-14.5223,12.6336
1.65932,6.85783,43.5465
13.9789,7.88914,12.8342
17.5224,-3.78147,-0.0311839
17.9093,-3.90589,0.00525337
-8.41655,-14.5307,-0.0311839
-1.83419,-0.492408,-0.0311839
-2.26392,-17.1842,3.36475
-2.60034,-17.012,3.41441
18.8022,-11.6892,13.1318
-18.059,14.0883,46.1947
-18.0741,13.6611,45.9985
6.95565,10.5657,17.8859
-15.2602,2.46844,9.8679
-15.1414,2.27141,9.65122
-1.34319,-17.8594,2.50677
18.6186,3.75199,17.0741
18.5202,3.9505,16.7333
4.98546,7.33688,-0.0311839
4.66514,7.11996,-0.0311839
-19.5278,-2.87412,39.5353
-19.8557,-2.58752,39.4358
9.81163,5.13868,25.6783
-6.98254,6.01616,13.3341
-6.64383,6.21563,13.2994
-15.3793,7.60126,38.2852
15.5621,-15.0463,13.3728
3.40194,-11.3178,29.192
16.6454,5.4533,11.218
16.4274,5.65585,11.0184
-4.5083,2.22817,39.5255
-9.92471,-15.354,0.335856
-10.2516,-15.2103,-0.0311839
-8.76587,-5.98735,30.4792
14.3592,7.51774,14.1382
-6.50174,6.42878,13.6235
-2.47909,12.1816,14.7163
-14.9936,-8.71562,1.17072
24.4541,-6.52545,4.74264
24.613,-6.65263,5.01571
-2.36392,7.15861,22.7155
-2.39794,7.01767,23.0702
6.38955,8.4755,2.7941
4.35157,-19.2353,8.98934
4.68876,-19.2338,8.86038
18.2457,-12.0045,8.85014
-18.7411,16.1269,45.0752
-20.2473,-13.7294,24.0505
-16.6221,-8.79158,39.6093
6.49689,10.754,9.32369
-8.28357,3.7423,7.80408
-2.5312,1.91992,28.2858
-8.79597,1.38536,44.6918
-1.84308,4.1763,46.7664
-2.09981,3.90281,46.8013
-15.4694,2.54322,28.8402
8.56103,-12.9598,26.9376
-4.54473,-8.54461,28.4227
-5.09238,5.41324,4.43822
-8.879,5.21403,11.1364
-10.4755,-3.63579,33.3984
-14.521,-12.9542,24.6885
8.44031,-4.57466,31.3491
8.22613,-4.30385,31.3897
-24.7113,-5.71576,35.1306
-20.0972,5.23107,39.7123
-10.2796,6.91944,16.6488
-10.5461,6.88591,16.3311
-22.5369,-9.47114,22.1354
0.358069,-15.1456,21.8557
1.19034,-0.777485,-0.0311839
15.5561,-0.489872,26.976
20.0205,-2.67467,20.8748
20.0446,-2.98904,20.8344
-24.7189,-10.6465,26.2926
-18.2657,14.2587,41.4159
-7.74502,1.68972,38.3642
-8.08078,1.66995,38.3203
-1.73617,12.3748,12.7122
-10.2262,-4.7497,32.7759
-4.20036,-15.101,14.0685
9.05091,4.06757,-0.0311839
8.63558,4.22853,-0.0311839
8.98457,4.50394,-0.0311839
11.4088,-9.98311,29.1468
-15.3375,2.37488,29.8379
-20.2222,-12.9075,18.1979
-20.0943,-13.0467,17.8232
-2.31779,-18.1461,-0.0311839
-16.1054,5.31231,20.4995
14.2212,7.04404,6.47446
15.3493,-14.5117,8.21806
-6.02754,-0.439014,41.4128
-4.58855,7.48119,9.1074
12.3964,-16.3829,18.6851
-2.18736,-18.0865,13.4839
-13.6597,4.23758,10.7542
-20.638,0.809454,35.5307
22.225,-3.12767,11.7795
-0.164701,-18.7514,12.0962
6.92832,6.16615,24.923
-14.3305,-6.80361,1.12957
14.0454,-14.7442,6.21892
-5.04391,4.93879,43.4949
-21.4451,-11.6205,24.0977
-4.87453,-5.31685,29.6902
13.5839,-3.67043,29.1597
-12.3375,0.538158,39.7751
-12.2471,0.621698,39.4449
-15.8995,17.8874,41.0955
-12.5738,1.14588,31.6405
-12.3975,0.980937,31.8901
-16.6495,5.93975,36.1644
-16.5448,6.23626,36.2848
19.0389,-4.69383,22.9767
-15.7014,9.65942,42.5602
-15.975,1.11411,1.48644
-9.08289,-6.30474,-0.0311839
-13.5092,-14.3252,22.0776
-13.777,2.05307,1.781
2.67926,7.30168,22.2779
-1.45235,-12.2319,-0.0311839
-1.62159,-11.9608,-0.0311839
-1.85964,-12.1971,-0.0311839
4.25076,10.9419,7.7517
-22.7998,-14.5434,34.5213
-11.3116,6.76245,15.547
-10.9245,6.77929,15.675
11.4186,-12.2922,-0.0311839
15.5783,-3.04488,27.558
-2.72161,-6.23182,29.4874
15.412,-6.97539,-0.0311839
-21.9387,1.61742,19.6922
11.6846,7.62217,3.97495
-12.9085,0.0664029,37.008
-17.1446,2.50592,29.3652
-3.67173,-15.2562,18.7413
-0.932721,-14.7481,22.6575
-19.9293,-13.7564,24.0398
-5.61934,0.0137306,41.7128
-2.26342,4.95806,42.4194
-6.76127,-12.8547,24.1792
-17.7838,2.45087,31.3123
-3.29949,1.29135,28.5835
-2.21262,3.87328,46.1224
-2.46146,3.6151,46.1595
-2.285,3.76196,46.471
1.51371,11.9248,9.98896
-19.0301,-15.4318,24.7465
20.2137,-9.14626,13.8287
-6.42843,4.91453,25.9221
-4.59877,-9.1186,-0.0311839
-2.4766,7.61501,20.8633
-2.17633,7.69573,20.6923
3.17006,-19.6889,13.8225
-2.75158,-8.89988,28.4594
17.6623,4.31018,18.2863
18.0932,-11.2305,6.6197
-7.98649,-13.9615,3.07583
17.1647,-4.56905,25.8747
-3.89858,9.42898,0.885776
-6.98857,-12.2517,-0.0311839
-6.80458,-12.573,-0.0311839
-6.58799,-12.3093,-0.0311839
15.9122,-12.3841,4.45595
16.1254,-12.4006,4.81036
15.8572,-12.6482,4.79232
-13.2497,1.49561,31.3881
-1.7731,11.7035,17.3635
-9.61859,1.8189,39.0185
10.7477,9.55107,12.9288
10.4197,9.71774,13.1215
10.7016,9.56105,13.3448
-18.5427,10.6451,44.9612
-3.18461,-12.2056,25.6307
-2.19048,-11.1676,-0.0311839
0.8769,11.904,17.6501
0.794905,11.6992,18.0023
17.9856,3.86534,12.3131
24.3913,-0.988661,9.08382
-15.6619,-14.3676,21.4271
-0.502892,12.1025,9.88087
-17.0214,5.04153,20.355
-17.1186,4.90355,20.7527
-16.7093,5.08998,20.6919
-10.7022,-14.0297,-0.0311839
18.7532,-0.717362,1.18513
-19.0998,-6.82569,39.6781
-10.797,-1.84286,33.1453
-6.28488,3.2623,5.24478
-6.37509,3.34782,4.80589
-15.565,19.5636,43.9144
1.3561,-19.5731,15.9303
-15.4319,-5.23544,-0.0311839
-15.2063,-5.52636,-0.0311839
-7.64088,5.52732,12.1209
9.48572,1.91033,29.291
5.20555,-15.0328,22.8646
5.51696,-14.9906,22.9176
-19.7993,1.7515,32.2945
-20.0043,1.68845,32.0694
-20.1205,1.59831,32.3392
18.6756,-4.92086,0.384754
18.6373,-4.60029,0.335477
-13.5072,-15.2047,1.95403
-13.1835,-15.0837,2.17208
-13.1548,-15.3502,1.87165
16.8691,-14.1117,14.336
-25.7939,-6.24311,29.5842
-20.9785,-12.1245,18.3974
-22.3259,-7.68244,14.2065
-6.8127,3.31904,4.83869
-3.21871,11.7915,14.155
17.2974,1.78035,23.4823
10.188,6.33584,22.3725
13.8459,-13.1382,1.88827
13.5945,-13.4963,1.95107
18.463,-11.144,7.26556
18.4065,-11.0896,6.87899
24.3267,-5.32235,11.7159
7.89329,1.83106,29.674
-17.0805,18.5662,45.4143
-23.241,-0.729397,18.1207
-5.27745,4.79219,43.1842
-8.52573,3.63077,7.49105
-8.73948,3.5669,7.17693
-8.92772,3.63967,7.56849
-10.2831,-7.74671,31.8845
24.836,-1.68561,6.82713
24.8603,-1.89563,6.52164
-8.56109,2.35344,29.1985
-4.51661,-14.2981,22.21
-4.2168,-14.4274,22.0561
-13.696,5.01023,24.7049
-9.25659,5.40786,12.0322
-18.2441,4.84982,18.5287
-18.1119,4.84871,18.8829
-9.76463,-14.569,13.0581
-4.41084,-11.1972,26.5152
-8.82063,3.3755,6.17064
-9.09759,-14.8741,16.0878
-9.04482,-14.8653,16.4999
-16.1265,16.3291,40.0105
-4.16131,-13.4464,9.44192
3.77425,11.9345,16.4094
22.9433,-0.0820218,4.75126
23.2761,-0.18704,5.07999
-21.3069,1.3568,30.3296
-9.22776,-14.5786,20.7906
-15.3405,11.8551,42.4762
-0.22922,9.73361,19.4829
14.6376,-15.888,15.2356
14.8234,-15.6804,15.4524
-17.8384,2.53009,41.2062
-16.2786,-13.9849,35.1535
-7.14232,6.50897,22.409
-6.96426,6.44063,22.6763
-17.2542,17.6579,43.2806
-17.0966,17.9758,43.1003
15.2896,-11.2438,2.04855
15.3901,-10.8802,1.82434
-14.274,-2.54182,7.1326
-2.75453,4.7039,42.1094
22.295,-2.68662,2.67024
22.5617,-2.50367,2.91299
-18.5345,3.31657,41.5993
-18.5742,3.71316,41.7985
-3.22245,-13.5221,7.46162
16.5438,-12.8096,21.001
-0.780969,9.30319,3.38342
-12.3954,4.17732,10.5237
-5.51661,-3.09286,-0.0311839
15.2294,1.25859,26.2838
-12.4002,1.51442,6.08222
-12.5945,1.25799,6.1689
-22.8786,-1.20888,15.4237
-11.2144,-11.197,6.14779
-11.3676,-10.8616,6.2761
3.04193,-11.1621,29.2621
13.3694,-13.7084,2.01744
-3.37413,9.82204,8.94388
10.2723,-16.1648,21.1376
-17.9953,5.86337,42.9075
-21.3235,-11.28,15.467
14.054,4.04607,24.0674
5.6031,6.62505,23.6462
5.56849,-13.0538,-0.0311839
14.7575,7.16443,14.4981
-17.9705,-0.916412,0.759855
-8.53899,6.03348,23.6821
14.6404,-12.7368,2.88484
14.4877,-12.7077,2.51397
14.8237,-12.3912,2.66991
5.90407,-19.4816,15.1548
-20.9269,2.82966,18.6009
-20.6741,3.10672,18.5484
-13.6443,-10.9428,9.00664
-2.58086,0.852307,28.8097
-22.4394,-4.45366,13.3129
-3.08189,-17.379,14.843
18.6351,-11.9383,13.0625
18.4757,-12.1602,13.1737
-19.5365,2.37217,23.7864
-13.6331,3.13861,27.7398
-21.0462,-11.9753,19.2061
-20.7994,-12.1994,19.4302
-21.4467,-17.0165,32.8073
-15.7888,17.914,46.419
24.6461,-2.0151,10.3707
-23.3108,-10.0507,37.6081
1.10716,-16.5108,-0.0311839
