Points_0,Points_1,Points_2
-15.7842,-5.5482,0.886415
-0.565068,8.76708,-0.0311839
-7.57652,8.50436,1.09122
-6.73207,9.07746,1.12772
-7.30825,9.27767,-0.0311839
-16.3028,-4.81973,1.11162
-16.9164,-4.9651,-0.0311839
-16.2681,-5.67645,-0.0311839
-12.5565,-5.16354,3.24902
-11.8089,-5.44291,3.80492
-13.5379,-2.08604,4.84112
-14.5442,-15.3922,-0.0311839
-17.5624,-3.60446,0.809515
-17.1559,-3.43803,1.52562
-17.9505,-2.87694,1.02072
-13.9487,-4.02456,3.12782
-12.9886,-4.35271,3.56262
-5.80772,-16.6306,1.14742
-13.0143,0.775962,7.25622
-13.3486,-0.266234,6.68472
-13.6741,0.0061503,7.61902
-14.4847,-0.23993,3.20052
-16.8683,-1.90999,2.25812
-16.2647,-4.11598,1.77402
-15.8062,-3.45304,2.44592
-16.694,0.167448,1.63692
-17.3048,0.0473568,1.06092
-17.0416,-0.769006,1.88212
-14.1286,1.47834,2.30232
-16.1143,-0.3096,2.32302
-16.2491,-1.30804,2.53552
15.3286,-0.620716,-0.0311839
-16.6643,-3.03444,2.15052
-17.7757,-0.823799,1.02722
-13.2548,2.68505,0.964617
-15.7112,1.34048,1.49912
-9.87856,3.68193,1.89942
-10.279,3.71379,1.08982
-12.2553,2.95983,1.04872
8.05386,7.49744,0.928917
7.97227,7.44989,-0.0311839
7.11075,7.61014,-0.0311839
16.6647,-6.92223,-0.0311839
17.6648,-7.2715,0.426917
-11.2089,3.32624,1.04672
12.5446,3.45684,0.855514
11.868,3.91866,-0.0311839
-8.40026,6.03336,2.24392
-8.46859,5.12779,2.70412
-4.90679,5.97604,8.53492
-4.51755,6.86953,8.36742
-5.28855,5.28677,8.82732
-9.27631,3.47737,2.89282
-9.10309,4.32259,2.32532
-7.7497,7.69529,1.72152
-7.76702,6.88725,2.39152
-7.01451,7.66488,2.45512
1.35408,8.34435,-0.0311839
-5.94793,8.90831,1.92942
-6.90974,8.4265,1.81352
-6.08661,8.17571,2.60902
-2.08034,8.77327,3.36722
-2.95734,8.29116,3.75962
-9.04627,5.14493,1.84962
-7.69469,4.82242,3.26042
-6.93252,4.5335,3.65342
-3.0581,9.26382,1.17762
-3.19512,9.23296,2.13202
-2.14677,9.09926,1.67152
-6.271,7.37282,3.09332
-7.16714,6.86047,2.89812
-5.01053,9.20511,1.91242
-5.09218,8.57669,2.61982
-0.143024,9.32578,3.21282
0.437949,8.80721,2.23642
-0.478495,9.0188,2.47092
2.1171,8.85868,2.55142
1.33196,8.55331,1.96622
1.04122,9.07103,2.74282
-0.164983,8.72637,0.958317
-0.309271,8.76953,1.57652
0.739718,8.55468,1.19062
-4.02054,9.37633,1.65982
-1.13114,9.3608,3.78742
-2.2712,9.07646,2.55322
-2.58519,9.78226,7.13242
-2.87943,9.16008,6.40282
-3.34605,9.15927,7.40212
-1.2814,8.98314,2.01772
8.361,9.04031,4.47702
8.77586,8.53527,3.64712
7.73748,8.77161,3.68712
4.06928,8.95479,2.81472
3.05787,9.27225,3.02212
3.81401,9.63286,3.56472
5.27789,7.95245,1.92852
2.87366,9.74537,3.80452
2.28424,10.1259,4.51012
8.12967,7.74321,1.86102
7.19514,7.9425,2.26932
8.21998,8.17408,2.86042
11.1732,7.33275,2.47142
11.8149,6.58406,1.77382
10.8561,7.14381,1.59662
-13.9953,2.84184,-0.0311839
-14.5998,2.62333,-0.0311839
-2.18568,-18.3952,-0.0311839
-0.943589,-18.0196,-0.0311839
-11.6889,-15.7979,-0.0311839
-10.8732,-15.6712,-0.0311839
-11.2542,-15.5515,0.839817
9.90945,8.37961,3.83572
7.24303,7.66011,1.34492
14.4678,5.59981,3.91662
14.3318,6.28152,4.48782
15.0862,5.53488,4.80332
14.5162,4.51994,3.40952
13.7789,5.51998,3.21812
10.2018,7.65092,2.33312
12.9536,6.20511,3.18872
13.5666,6.49211,3.98962
8.93861,7.48354,1.17792
9.10027,7.76214,2.07822
9.89318,7.37182,1.31882
-13.3757,-15.8381,-0.0311839
-14.129,-15.5194,1.02632
12.1323,6.82332,2.81912
11.5005,7.45832,3.44342
14.1978,2.69058,2.32442
13.5498,2.92394,1.81902
13.5983,3.78865,2.24642
13.1317,5.3428,2.55752
12.4742,6.1553,2.35822
10.4847,7.82454,3.17062
9.40815,8.06115,2.91872
11.8827,5.65866,1.12092
12.4397,5.42859,1.73752
12.9659,4.56225,1.94172
-9.93978,5.44033,-0.0311839
12.9339,3.73988,1.52642
11.3227,6.45362,1.02842
17.5181,1.03231,2.25002
18.4668,1.10188,2.72912
18.3149,0.487701,1.82262
14.0245,7.07659,5.96262
14.3421,7.06545,6.89562
13.1856,2.57172,1.27302
16.4252,4.08299,5.80002
17.0018,3.85129,6.76542
16.9478,3.20917,6.03472
14.8964,1.74012,2.17122
13.9762,1.9803,1.63392
14.5609,1.22191,1.30252
14.2166,0.81551,0.720617
16.9181,2.41825,5.41772
17.6185,2.18354,6.17812
16.4407,3.13687,5.19572
-6.82612,-15.3298,-0.0311839
-6.06231,-16.1873,-0.0311839
-6.44941,-15.8268,0.960916
14.2689,3.64446,2.80462
14.7922,2.63705,2.88332
18.0418,-0.347884,1.02862
17.2906,0.42672,1.41072
-6.92306,-15.0499,1.05262
19.9886,-0.354729,2.06312
20.1758,0.450233,2.84932
20.8563,-0.385878,2.57632
20.7355,-1.33244,1.89882
-3.20576,-18.3352,-0.0311839
-3.94271,-18.0785,1.03522
18.3497,-1.46067,0.711316
23.1063,-1.63519,3.68582
21.5275,-1.96242,2.22882
17.4941,1.5195,3.18312
1.69921,-17.2564,-0.0311839
20.3873,-4.36767,1.24302
20.3146,-3.2687,1.24862
21.2047,-3.63832,1.74202
20.8922,-2.51685,1.68392
20.1414,-2.20136,1.29122
18.894,-0.950789,1.13052
19.8009,-1.16572,1.48502
19.2388,-1.88403,0.940917
18.9448,-4.68952,0.489517
18.8583,-3.63401,0.439817
19.6239,-4.063,0.823015
-2.54967,9.17862,-0.0311839
-3.32814,9.33742,-0.0311839
-12.9695,3.17055,-0.0311839
19.0537,-0.211125,1.60502
18.6566,-2.55508,0.509415
15.4801,-10.3033,1.39382
16.2721,-9.55287,1.17112
19.4365,-3.02286,0.790717
15.9344,-10.6497,2.23192
22.5762,-6.49208,2.82842
21.4287,-8.21378,2.68732
21.5086,-8.98454,3.23762
20.711,-9.09565,2.77192
-18.5809,-2.36703,-0.0311839
-18.2178,-3.35383,-0.0311839
18.4914,-7.24846,0.746618
18.4321,-10.6077,2.81952
18.2933,-9.85298,1.93422
19.2496,-9.97476,2.48592
17.5062,-10.702,3.32842
18.4597,-10.9507,3.81622
14.7721,-10.221,0.775217
14.7318,-11.1077,1.22712
14.0415,-11.0234,0.619117
12.1286,-14.9805,4.40482
12.499,-14.3425,3.77912
12.0338,-14.7019,2.18292
11.6103,-14.7519,3.00362
11.0157,-15.1263,2.14292
12.4806,-14.3485,2.91182
13.0016,-14.0532,2.22852
13.2783,-13.8241,3.23572
-16.3268,-12.8825,-0.0311839
-16.2007,-12.4476,0.759118
-10.7048,-15.3252,1.30602
21.336,-10.8437,5.49812
22.1824,-10.2077,5.15662
15.2846,-11.2356,2.03242
14.6822,-11.978,1.86842
17.4334,-10.9429,4.36922
16.5842,-11.0991,3.71732
14.0046,-11.9392,0.975215
11.0198,-14.9069,0.744817
10.4678,-15.2201,1.29172
9.82835,-15.0731,-0.0311839
13.4253,-12.8134,0.790018
13.6093,-13.8019,4.15032
-12.5729,-15.8506,1.06352
-12.8121,-15.9281,-0.0311839
13.7849,-13.4351,2.44942
11.5519,-14.8771,1.44732
10.3526,-16.277,4.62002
11.4176,-15.6383,4.68152
10.9925,-16.2624,5.35392
10.1841,-16.9078,5.45162
-18.0341,-0.0611493,-0.0311839
7.04866,-15.7981,1.99382
6.48433,-15.9233,1.12952
7.50846,-15.756,1.15412
15.867,-11.9576,3.75232
15.9239,-11.2675,2.97442
9.54035,-15.3959,1.10752
9.92941,-15.3322,2.15442
9.01852,-15.5065,1.77162
7.25925,-18.2398,5.66552
8.27891,-18.019,5.64142
5.96034,-15.9809,2.00052
5.46438,-16.2767,2.77182
8.01921,-15.6578,1.88642
8.92386,-15.3891,-0.0311839
8.48539,-15.5906,1.14462
10.5692,-15.6308,3.89682
10.6755,-15.1064,3.04332
11.4049,-15.082,3.87052
11.9068,-16.1181,5.59502
3.86933,-18.6824,7.07292
3.81059,-16.6634,3.26032
4.5343,-16.3354,2.75372
3.00523,-17.0019,3.74252
2.82556,-16.5463,3.04672
2.67587,-16.7748,2.08412
13.0445,0.756767,-0.0311839
-4.39564,-13.3873,4.99662
-3.47109,-14.1009,4.84662
-0.00176281,-17.688,1.96572
0.937614,-17.2776,2.41052
-0.119853,-17.4165,2.88122
1.7281,-16.8492,2.72642
-2.7013,-14.0808,5.56572
3.53265,-18.383,6.23662
4.57037,-18.5619,6.28992
14.5554,-0.179819,-0.0311839
13.903,0.0557561,-0.0311839
-1.11121,-15.9407,5.33522
-0.528127,-16.0701,4.39682
0.771077,-16.8148,3.27862
1.80861,-17.134,1.82252
1.74674,-17.2316,1.00622
-1.69755,-18.0034,2.43752
-2.09398,-17.3416,3.28362
-2.67576,-17.8338,2.60412
-3.27014,-18.1072,1.75472
-6.1715,-13.3105,5.46112
-7.26628,-13.536,4.95372
-6.2754,-13.4427,4.44452
-3.7256,-17.437,2.51022
-4.23521,-17.6569,1.73532
-4.84818,-14.8835,3.84822
-3.79171,-14.9125,4.36452
-4.55876,-14.0991,4.46232
-5.44416,-13.9829,4.00602
-5.30995,-13.2883,4.75602
-6.81637,-14.0616,3.09002
-6.30091,-13.8921,3.61442
-7.59819,-14.1603,2.43992
-4.69128,-17.0671,2.17252
-3.14244,-17.1327,3.17732
-10.3366,-15.0114,1.96912
6.43899,7.71301,0.900714
5.98569,7.74679,-0.0311839
-4.13958,-16.6643,3.02562
-7.12333,-14.5803,1.66642
-9.99507,-13.4755,4.03482
-14.5428,-11.0195,2.97862
-12.327,-14.7344,2.68212
-14.7513,-13.8053,2.64962
-15.0714,-8.52802,0.918517
-14.3172,-7.84763,1.00552
3.96152,7.94745,-0.0311839
-11.8202,-9.00018,6.52302
-11.6771,-10.0435,6.51782
-12.0737,-9.60298,7.38982
-13.2706,-6.50272,2.02842
-12.8659,-5.87704,2.60692
-13.3688,-5.00114,2.77282
-14.507,-6.80267,0.958715
-13.7987,-7.22635,1.46722
-11.7795,-9.30976,5.51742
-12.0909,-9.07969,4.40092
-13.3453,-0.276055,5.75872
-13.4667,-1.31986,6.25512
-3.92807,9.4337,0.933717
-14.0844,-6.29147,1.58462
-15.4955,-6.45327,-0.0311839
-15.0937,-7.72477,-0.0311839
-12.7512,1.69467,7.91352
-15.9506,0.594522,1.94362
-16.1086,-9.35937,-0.0311839
-11.5622,2.15471,4.35442
-10.4054,2.70172,4.48282
-10.8415,2.61001,3.53732
-13.9517,4.40903,10.9542
-13.417,3.62574,10.1448
-16.1023,-2.41016,2.63762
-15.2157,-2.85527,3.01272
-11.0787,2.44658,5.24232
-11.8373,1.96545,5.23842
-11.7945,2.16782,6.21652
-8.3332,6.93427,1.63262
-15.8253,-8.75654,-0.0311839
-5.79214,9.42185,1.18912
9.2864,8.8467,4.38062
6.28038,7.81764,1.75292
4.34596,8.22313,2.17842
15.0826,6.32025,7.22672
-6.50147,9.56807,-0.0311839
3.69363,-16.676,-0.0311839
4.62193,-16.3994,-0.0311839
15.9829,2.83147,4.40082
15.1994,0.528538,0.778417
15.4495,1.04608,1.48302
15.4136,-9.52643,0.726917
14.3107,-9.10863,-0.0311839
24.2861,-0.767637,6.71962
21.4497,-5.5809,1.91992
24.0143,-0.802446,5.67172
23.512,0.0770571,6.35632
0.567098,8.50841,-0.0311839
23.6082,-1.08673,4.58882
24.4467,-5.72574,4.50112
25.4484,-4.22119,6.35192
25.4054,-5.2251,6.15822
25.0628,-4.49758,5.41162
20.561,-5.41821,1.38592
19.6615,-5.32421,0.892618
20.9173,-6.43876,1.73142
17.3323,-9.66693,1.54372
-8.46087,8.58403,-0.0311839
19.6382,-8.2533,1.66512
22.2303,-8.35641,3.36092
-14.782,-7.10852,-0.0311839
12.8928,-15.7058,6.03392
14.0745,-14.4983,5.84502
5.47681,-16.117,1.18822
3.30032,-17.6408,4.42712
1.98292,-16.6928,3.57742
0.645904,-17.2427,5.70142
1.58594,-17.6592,5.88592
0.238341,-16.5345,4.02672
-0.42486,-16.772,3.61872
2.19661,-17.2253,4.29882
0.385737,-16.7968,4.84412
-4.22371,-15.7127,3.62962
-10.0216,-15.4556,-0.0311839
-5.13773,-15.3722,3.21912
-4.93354,-16.1848,2.73102
-12.3514,-13.8422,3.35132
-11.6077,-13.5656,3.64932
-12.199,-12.8092,3.85912
-15.1498,-10.4689,2.36952
4.5169,-16.3626,1.10712
-11.7565,-8.23995,4.93262
-11.7168,-8.21475,5.86672
-11.5186,-7.22345,5.48202
-14.8662,-3.79141,2.77282
-14.3833,-3.1775,3.38832
5.4242,-16.1687,-0.0311839
-8.33027,7.73004,0.982316
-12.5432,1.50012,6.85362
-12.3591,1.47247,4.74482
-13.0259,0.677435,4.33022
-15.6373,3.81224,11.0893
-12.4357,-4.3233,6.07722
-13.2119,-4.57078,6.67361
-10.7785,2.80809,6.11982
-10.0209,2.94216,5.35462
-10.5143,3.46537,7.96402
-9.56858,3.77359,8.11222
-9.64098,3.50763,7.23702
-10.434,3.82195,8.92032
-11.047,3.84368,9.67822
-5.46075,6.18871,10.4524
6.03016,-16.0111,-0.0311839
7.15193,-15.7823,-0.0311839
-4.20886,6.77026,5.62972
-3.95585,7.46211,6.48132
-3.71749,7.78668,5.43912
-3.50063,8.40588,6.45032
-3.12066,8.62648,5.67292
-1.18893,9.16208,2.93102
-2.03563,9.78755,6.29472
1.55698,11.0969,6.91672
2.38474,11.2466,7.70392
2.70807,10.9359,6.84392
18.2514,-6.4207,0.417417
17.29,-6.14781,-0.0311839
17.6968,-5.34696,-0.0311839
17.9125,-4.35537,-0.0311839
10.6094,6.25414,-0.0311839
10.4738,6.95902,0.839018
0.805727,9.61162,3.63342
1.92286,9.44837,3.23722
6.1947,8.24135,2.50382
7.09008,8.50878,3.01992
4.61242,9.80933,4.06682
4.88904,9.29716,3.27642
5.10084,8.58822,2.64452
5.96976,8.93636,3.14512
13.7412,6.9863,4.97202
9.72909,9.41583,7.03892
8.8915,9.55108,6.13462
8.57667,9.69024,7.03042
12.6057,8.39243,6.19792
13.7828,4.60138,2.74302
16.6463,1.50625,2.74042
15.7786,1.45201,2.23022
15.628,1.83949,2.94152
16.4123,1.859,3.76792
18.5192,1.73643,5.80532
-18.5567,-1.21206,-0.0311839
17.544,3.53596,7.60032
17.578,2.88705,6.92462
16.5333,0.988498,1.82822
19.2439,0.472113,2.30732
15.1874,4.68905,4.27412
15.8993,3.88222,4.78772
18.4972,1.81571,4.65472
25.3014,-3.23005,6.46692
24.9993,-3.48893,5.56842
24.5507,-4.72107,4.59982
24.6035,-3.83077,4.78422
23.5308,-3.53998,3.53402
24.9497,-5.54204,5.27182
20.4999,-8.27786,2.14422
21.108,-4.70166,1.66282
13.8238,-9.82407,-0.0311839
12.9726,-11.822,-0.0311839
20.1518,-9.93084,3.04922
19.4038,-10.6684,3.34692
12.1988,-16.4345,6.48462
4.78486,-16.2184,1.90642
15.6356,-7.84687,-0.0311839
5.10779,-18.4111,5.36742
5.59106,-17.9762,4.63612
2.41207,-17.764,5.16652
1.35134,-17.2814,5.01572
14.8272,-8.54764,-0.0311839
3.67107,-16.4333,2.33082
1.2304,-16.807,4.14192
-1.41948,-16.5058,3.86722
-1.6016,-15.5461,4.52792
-1.09928,-17.4484,3.21082
-1.98821,-14.9653,5.33662
-2.70602,-14.8842,4.66922
-9.59509,-13.6089,9.23182
-10.1,-13.5001,10.0598
-10.5161,-12.9207,9.26792
-8.58544,-14.0658,9.14432
-9.19227,-13.9802,10.0931
-11.7774,-11.9889,4.20702
-11.9532,-8.14453,3.90732
-12.3901,-6.93632,2.62832
-12.5398,-8.53232,7.38422
-11.5115,-7.22985,4.45722
-16.9175,-4.17438,1.05792
11.0736,5.62045,-0.0311839
-12.775,-3.54109,5.47922
-8.11439,3.33972,5.79422
-6.06818,4.98737,3.91422
-6.43891,3.99671,3.97792
-5.43399,4.46335,4.34742
-9.76903,2.9771,3.63852
-5.72752,3.47377,4.55632
-6.97067,3.37376,4.49682
-8.40819,4.03288,3.12082
-5.18188,5.46268,4.30452
-4.69623,5.02008,5.09022
-4.99405,6.46702,4.09342
-4.51739,6.03407,4.97282
2.04079,10.776,5.98862
2.73614,10.4717,5.25102
1.55785,10.4839,5.19942
9.90437,9.27333,5.86942
9.13,9.26258,5.20252
8.10631,9.9057,7.88992
7.23068,10.3256,8.36872
9.09116,9.63937,7.87972
9.32911,9.80762,8.90312
14.4952,6.31857,5.41852
15.8982,4.90059,6.10142
16.3862,4.69461,6.84282
18.1849,1.91308,6.86002
19.48,1.11472,3.20742
18.4109,1.59119,3.62592
21.656,-1.28458,2.54042
23.3698,-4.46948,3.27832
20.3394,-7.31934,1.64832
24.0464,-4.12891,4.00622
18.8501,-5.5719,0.520315
16.9313,-13.5668,10.374
20.4893,-11.0609,4.94442
21.3632,-10.338,4.41932
19.9053,-9.12967,2.29632
14.0436,-12.7581,1.58312
15.8983,-14.0835,7.88842
16.6276,-13.6413,8.23052
12.9897,-16.0909,8.05112
12.096,-16.5435,8.25222
12.4603,-16.4352,7.41002
9.76561,-15.6267,3.11212
-10.9735,3.7704,-0.0311839
-11.7367,3.5239,-0.0311839
7.86587,-18.2662,6.59252
-7.17201,-13.5868,5.92792
-9.07936,-13.5283,6.41892
-7.9551,-13.788,6.53952
-8.70919,-13.7873,7.30502
-9.2641,-13.6837,8.28482
-4.54651,-13.1762,7.70952
-3.29118,-13.2978,6.41922
-10.8528,-12.2853,8.34082
-10.1349,-13.0568,8.32172
-6.95687,-13.723,6.91262
-6.05844,-13.5323,7.24582
-11.9923,-8.11622,6.69152
-11.6362,-6.24724,6.05022
-12.2593,-4.71011,4.10372
-12.3726,-5.35046,6.44762
-12.5699,-6.44548,6.62352
-8.57864,3.31334,3.75192
-5.43347,3.49093,5.69592
-5.44676,3.62845,6.64502
-8.79008,3.43056,6.48042
-9.77427,3.23869,6.30112
0.429813,11.0701,6.63532
-0.714912,10.8935,7.06082
-0.0406523,11.3057,7.47782
-0.145314,9.80238,4.24662
-0.149079,10.6489,6.00572
0.96118,10.7948,5.97552
5.33407,9.82821,4.62282
1.00136,10.0611,4.40102
1.73549,9.8073,3.90802
3.97018,10.6674,6.70712
4.93762,10.5405,6.94442
5.69735,9.89,5.43392
11.1158,9.51011,10.7806
10.649,9.57973,9.89162
18.1801,2.57146,7.72292
18.047,3.18645,8.34992
16.8717,5.1502,9.75222
18.7232,1.67071,7.82362
15.681,4.80807,5.21002
19.0588,1.41626,6.78072
21.0957,1.33729,4.90382
20.8332,0.201572,8.77162
23.4777,0.000463015,8.31352
22.7124,-7.42738,3.24342
23.2211,-7.87443,3.91612
18.0392,-11.6052,7.37982
18.6972,-11.0066,7.78452
20.9589,-9.82341,3.53492
19.0863,-9.10847,1.82052
16.3095,-12.9622,5.98482
20.3744,-10.6188,3.96282
10.8017,-17.5587,9.14072
11.1609,-17.5202,9.89762
6.56203,-18.0546,4.86122
-9.67384,-13.3236,7.38452
-10.4446,-12.5908,7.42182
-11.2892,-11.0781,6.60012
-11.349,3.29972,8.71852
-11.9447,3.31573,9.39362
-13.6975,-1.06593,7.10662
-12.1028,2.23349,7.37722
-7.5682,3.68314,3.67342
-4.9734,4.08594,5.14102
-4.87048,4.49126,6.07022
-7.82195,3.4656,7.01702
-8.10344,3.31837,4.66402
-5.10153,4.44956,7.14182
-1.03983,10.3437,6.19082
-4.37821,6.4716,6.62332
0.402061,10.3447,5.07752
-0.610672,10.108,5.20722
-0.57718,11.411,8.15622
-0.107847,11.8668,9.03792
0.399665,11.6148,8.25912
4.20312,11.2629,9.41312
5.69846,9.55314,3.82132
4.50915,11.799,12.8637
4.83728,11.5544,11.9458
8.22877,10.079,8.68752
8.55237,10.14,9.62382
18.222,3.70176,10.2601
17.5572,3.98983,8.49672
18.251,3.35773,9.25302
23.2097,0.412713,7.33432
22.5279,0.829596,6.53952
20.7948,1.50457,5.97712
20.1809,1.28605,6.86452
20.5139,0.827542,7.74592
21.9951,0.856953,4.99952
23.9166,-5.13922,3.82402
25.564,-5.94178,6.95822
25.197,-6.23062,5.98052
22.7268,0.569166,5.62022
24.4712,-2.71869,4.93222
25.4262,-2.78657,7.44362
25.7185,-3.40227,8.33342
25.6717,-3.82758,7.36632
25.3103,-2.25755,8.25612
21.8565,-4.54471,2.13112
25.7356,-4.8989,7.14162
23.3544,-9.92007,7.47842
21.8488,-9.39547,3.86182
23.0443,-9.33136,5.04042
22.9459,-9.94084,5.92412
25.8393,-5.59902,8.03582
22.7653,-8.78685,4.17042
23.6201,-8.37499,4.73292
25.1868,-7.54673,7.52912
16.4698,-12.3102,5.22362
15.5538,-13.155,5.22842
15.7086,-12.5891,4.41752
19.4553,-11.085,4.39242
17.6992,-12.9044,10.62
13.0861,-15.9481,6.99702
13.7623,-15.4877,7.68482
11.566,-16.6828,7.19412
8.84932,-15.6526,2.49682
12.1888,-16.9464,10.4249
11.5256,-17.4677,10.8068
6.20923,-18.3292,5.53512
-17.4178,-4.35921,-0.0311839
-2.25588,-14.6379,6.25002
-2.37031,-14.5518,7.19622
-1.10123,-16.6112,7.89512
-0.579707,-17.3847,8.38352
-7.4152,-14.3063,9.57842
-11.9114,-7.22032,6.37422
-12.6901,-7.5477,7.05152
-15.1218,-6.46485,7.49302
-15.8182,-5.46455,7.57192
-14.8523,-5.64004,7.25712
-14.2294,2.04681,9.16752
-8.97618,3.24917,5.48042
-11.4005,2.65761,6.87052
-11.4295,2.93703,7.78602
-10.5702,3.16439,7.03642
-14.3818,-1.70299,7.36732
-5.44769,4.48123,8.19422
-5.72689,3.79199,7.56032
-9.28637,3.05535,4.56342
-4.59067,5.64233,5.83822
-5.05834,8.92898,12.0892
-5.11369,9.44176,12.9585
3.11045,10.6825,6.09082
0.891958,11.321,7.44112
-4.02294,9.79872,10.5363
-4.53875,9.46438,11.3008
1.01826,11.7951,8.95062
-3.5862,9.47425,8.58702
-3.04362,10.2572,9.17962
-2.87282,10.0453,8.17952
-2.33424,11.5374,10.6296
-2.82864,10.8855,10.0835
3.47746,11.0231,7.54932
7.37105,10.5104,9.25742
9.08755,10.1297,10.6008
9.20751,10.33,11.6042
10.0524,9.94472,11.0583
10.1606,9.60911,9.16382
8.05465,10.8353,12.043
8.32662,10.5336,11.146
3.78026,11.8634,12.0799
13.0372,8.31139,9.27652
13.5188,8.15448,10.241
17.9669,4.06611,13.5002
17.3089,4.71054,12.7068
16.6637,5.58599,13.16
16.916,4.88545,8.74482
16.9787,4.43529,7.74152
16.351,5.22069,7.87502
16.5493,5.84663,14.2017
17.6076,4.48539,10.5644
17.5856,4.30643,9.52861
21.7491,1.17994,5.86192
25.8975,-4.50772,8.17902
25.0043,-8.21072,8.29302
24.0261,-9.13551,9.25452
16.6173,-11.6615,4.57182
19.2254,-10.9946,12.0042
18.4581,-11.0677,4.91502
16.0898,-14.1368,10.0084
16.7397,-13.6911,9.27342
14.7253,-14.4058,6.47392
13.7862,-15.1684,6.61272
6.67804,-18.5049,6.49662
4.95563,-18.7889,7.17332
5.65893,-19.3048,10.7822
3.64924,-19.1772,8.81862
8.73723,-18.0983,7.25052
5.57247,-18.5936,6.31882
7.93893,-18.6535,7.75622
-1.85237,-15.3159,7.08032
-0.804013,-17.8988,2.06812
-2.21383,-14.9416,8.03112
-5.21514,-13.2023,6.89402
-1.5743,-15.5937,6.13712
-6.07034,-13.3623,6.28992
-10.7544,-13.6423,10.9354
-5.53752,-13.5111,8.00162
-7.45443,-14.3799,10.645
-8.24267,-14.2422,10.121
-11.1169,-11.6301,7.44952
-3.60593,-13.9512,10.6044
-4.60304,-13.6306,10.6404
-11.671,-10.714,7.57152
-11.5707,-11.5342,8.41302
-12.1643,-10.9404,8.49102
-12.5252,-10.1277,8.13042
-13.0347,-9.12506,7.88282
-10.0473,5.84207,13.3276
-6.85129,4.22088,8.93782
-6.05491,5.37258,10.74
-6.36697,3.91445,8.21062
-4.4171,8.96979,10.1979
-3.88518,8.71826,8.12882
2.18063,11.5554,8.74642
1.39573,11.4705,7.98942
-2.17094,10.8146,8.64772
-4.68269,10.4018,13.2438
7.99186,10.3161,10.2735
4.27705,11.9711,13.87
13.9787,7.58984,9.55382
5.26098,11.6364,13.7161
6.00849,11.4204,14.4148
12.0394,9.07825,10.619
14.735,6.89172,9.69662
17.4002,4.65538,11.5735
18.7845,2.76259,9.89322
18.9786,2.77352,13.6479
14.4597,7.41485,10.5337
14.4121,7.59674,11.5329
15.6761,5.95606,7.93282
21.1765,-0.411523,9.66272
20.5519,-0.688015,10.4736
14.7314,7.35273,12.4868
20.097,0.116315,10.5778
20.4536,-0.530403,11.5419
23.9412,-0.192615,7.42632
24.8851,-1.48347,8.71082
25.248,-2.22782,9.21612
24.8186,-7.94913,6.56312
24.6896,-8.50972,7.40702
24.2153,-0.607814,8.38832
25.7908,-4.90114,9.95992
25.9271,-5.25322,9.04522
25.8487,-4.11974,9.16322
22.2498,-9.65906,4.51452
14.7106,-14.9779,10.3113
14.2085,-15.2633,9.55762
20.1793,-9.14099,12.1154
17.2867,-13.1358,8.62052
18.9595,-11.4529,12.8087
17.7185,-12.4016,7.95462
13.8978,-15.5793,10.6783
13.3623,-15.8538,9.98032
14.7658,-15.0449,11.2768
13.9641,-15.7689,11.673
12.6324,-16.5,9.98512
11.8096,-16.9254,9.20482
12.6893,-16.2448,9.03562
13.4484,-16.35,12.3011
12.7612,-16.8778,12.1148
13.0675,-16.3709,11.0899
6.74552,-19.1488,11.0396
6.38291,-19.1981,9.98012
2.9259,-19.0817,9.65962
-0.045576,-18.3262,10.2226
-0.678024,-16.9789,7.21522
-1.32332,-16.1092,7.01802
-5.86299,-14.2935,11.7271
-5.56762,-14.0557,10.7415
-5.03054,-13.9519,11.7425
-8.8029,-14.586,13.0284
-7.49769,-14.4786,11.7372
-6.68999,-14.4911,12.3144
-5.67797,-14.3027,12.7287
-8.54278,-14.311,11.0405
-13.4828,-11.5151,9.32452
-12.9576,-10.8934,8.77002
-12.394,-11.7757,9.23382
-13.1602,-12.3187,9.89582
-12.1943,-4.43281,5.11812
-19.2785,-2.5105,9.78382
-9.88678,6.86379,16.1945
-8.67704,6.87721,16.2737
-8.84584,5.21439,11.1121
-8.49689,5.55774,12.0632
-9.94928,4.78911,10.8689
-13.1672,4.97168,11.5954
-16.768,1.64983,10.0304
-14.5149,5.57156,12.863
-13.3802,5.62227,12.55
-14.2164,5.13938,11.9243
-12.5301,3.64475,9.98922
-8.19562,5.80821,12.9953
-5.40429,7.84095,11.9542
-4.91353,8.48948,11.1072
-5.17088,7.68378,10.9447
-5.01111,9.8265,14.0615
-4.30233,8.61284,9.13072
-3.49484,10.3195,10.2756
1.0532,12.3175,11.6489
1.35566,12.1255,10.6531
1.85092,12.4284,14.8166
-3.16556,11.797,13.6611
-2.30917,12.2982,13.9397
-2.49282,12.0863,12.8669
-5.42833,8.56618,12.9026
0.370439,12.5225,13.7215
-3.25568,11.5457,12.6801
-3.04933,11.9381,14.7171
2.33387,12.3038,14.086
1.43078,12.3658,13.6138
9.6932,9.87608,9.96722
12.9853,8.57677,11.8667
12.8336,8.66716,10.9302
13.2309,8.3433,12.9039
14.197,7.72567,13.1861
13.8972,7.99129,12.2119
13.7034,8.12289,11.1189
7.96624,10.9107,13.0861
8.74698,10.5782,13.6383
